candidate_a,candidate_b,gene_a,gene_b,distance_bp,deletion_length_bp,joint_strain_coverage,pair_score,hypothesis_type,limitations,pair_provenance
VST-240e20eb666f9c85,VST-8e8151383cb1c427,UL30,UL30,2182,2182,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-240e20eb666f9c85,VST-9b88002aa480c821,UL30,UL30,2471,2471,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2b3568cdc187cc3a,VST-969ffa1f37e1ba1a,UL10,UL10,399,399,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2b3568cdc187cc3a,VST-ab3524e568a65cfc,UL10,UL10,518,518,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-05edd1617c88ef7b,UL50,UL50,902,902,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-249d7e4bd2d6e50b,UL50,UL50,276,276,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-3a05e8146637b989,VST-047c7cccd59bb4f8,UL52,UL52,1576,1576,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-49e236e977152335,VST-0a56b550e18f154e,UL3,UL3,45,45,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-4a5cae2eb79cff92,VST-0a56b550e18f154e,UL3,UL3,205,205,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-4bf9338dda42cbed,VST-2b2ec41725cf1abb,UL15,UL15,3042,3042,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-4bf9338dda42cbed,VST-a0482af9f2dca640,UL15,UL15,1665,1665,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-4bf9338dda42cbed,VST-c1e79742f4385cd5,UL15,UL15,746,746,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-54b5914e21a1a192,VST-2b2ec41725cf1abb,UL15,UL15,1313,1313,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-54b5914e21a1a192,VST-a0482af9f2dca640,UL15,UL15,64,64,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-54b5914e21a1a192,VST-c1e79742f4385cd5,UL15,UL15,983,983,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-56d60db41fb4e4e1,VST-8e8151383cb1c427,UL30,UL30,563,563,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-56d60db41fb4e4e1,VST-9b88002aa480c821,UL30,UL30,274,274,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5b0c902d0b27748e,VST-653941ca0f2028d6,UL46,UL46,474,474,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5b0c902d0b27748e,VST-7567f3c32ab9716b,UL46,UL46,1246,1246,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5b0c902d0b27748e,VST-c53b11f616dfaf0d,UL46,UL46,769,769,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5d9176551b6dbdfd,VST-0a56b550e18f154e,UL3,UL3,206,206,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-0711102ad2e7e3a0,UL33,UL33,1540,1540,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-7a5a97c25dd01554,UL33,UL33,1541,1541,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-eb4e2052c0ebaa3b,UL33,UL33,523,523,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7ac03d514962242a,VST-0a56b550e18f154e,UL3,UL3,461,461,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-653941ca0f2028d6,UL46,UL46,787,787,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-7567f3c32ab9716b,UL46,UL46,1559,1559,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-c53b11f616dfaf0d,UL46,UL46,1082,1082,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-969ffa1f37e1ba1a,UL10,UL10,827,827,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-ab3524e568a65cfc,UL10,UL10,946,946,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-653941ca0f2028d6,UL46,UL46,460,460,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-7567f3c32ab9716b,UL46,UL46,1232,1232,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-c53b11f616dfaf0d,UL46,UL46,755,755,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d3cc3fbfd32544e,VST-8e8151383cb1c427,UL30,UL30,1343,1343,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d3cc3fbfd32544e,VST-9b88002aa480c821,UL30,UL30,1632,1632,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9ed9c9a6c89a5969,VST-8e8151383cb1c427,UL30,UL30,1197,1197,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9ed9c9a6c89a5969,VST-9b88002aa480c821,UL30,UL30,908,908,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-af7933782e7be4af,VST-8e8151383cb1c427,UL30,UL30,1879,1879,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-af7933782e7be4af,VST-9b88002aa480c821,UL30,UL30,2168,2168,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-ba561bf9733fcc67,VST-0a56b550e18f154e,UL3,UL3,223,223,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-ba5a29a851401a8e,VST-0a56b550e18f154e,UL3,UL3,237,237,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-12b9f79552b46501,VST-3c43f917dee00628,UL50,UL50,97,97,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-12b9f79552b46501,VST-702ced0bbfd459fb,UL50,UL50,82,82,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-12b9f79552b46501,VST-b4d8ba737daaa589,UL50,UL50,83,83,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-12b9f79552b46501,VST-f689e03c9c66844f,UL50,UL50,98,98,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1d1284837f4da8f5,VST-1235e74e861a555f,UL10,UL10,777,777,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1d1284837f4da8f5,VST-33cfa6d0982c9513,UL10,UL10,63,63,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1d1284837f4da8f5,VST-4a527ce754156eb0,UL10,UL10,162,162,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1d1284837f4da8f5,VST-ab5e0a7300c5f8fd,UL10,UL10,68,68,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2310b41e9822d690,VST-282f637f252058e1,UL47,UL47,3653,3653,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2310b41e9822d690,VST-64180409fb9d34c6,UL47,UL47,2805,2805,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-600cfa63d24df854,VST-fead3c9086c42153,UL11,UL11,105,105,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-808abc5d9a92d25b,VST-05b99c897b142721,UL52,UL52,3018,3018,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-808abc5d9a92d25b,VST-415f0e8a9b47ccfd,UL52,UL52,6,6,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-808abc5d9a92d25b,VST-4a7669fd4a3ceb1e,UL52,UL52,1704,1704,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-808abc5d9a92d25b,VST-7663146b5e4d027e,UL52,UL52,76,76,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-8a1588fa1aebe584,VST-05b99c897b142721,UL52,UL52,3083,3083,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-8a1588fa1aebe584,VST-415f0e8a9b47ccfd,UL52,UL52,59,59,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-8a1588fa1aebe584,VST-4a7669fd4a3ceb1e,UL52,UL52,1769,1769,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-8a1588fa1aebe584,VST-7663146b5e4d027e,UL52,UL52,141,141,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b2c199ec1112f217,VST-20516e76f738c908,UL15,UL15,1187,1187,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b2c199ec1112f217,VST-6f648ec4222c10e5,UL15,UL15,355,355,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b2c199ec1112f217,VST-a0e68a62911f9940,UL15,UL15,1188,1188,1.0,0.8982455610725006,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2b3568cdc187cc3a,VST-76977c9a0e77a665,UL10,UL10,579,579,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-7de126e33810507f,UL50,UL50,903,903,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-82dfe45db6836cf3,UL50,UL50,30,30,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-1a7fa12b2b0e5555,UL33,UL33,197,197,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-45dbce4ec075ef9c,UL33,UL33,124,124,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-7e1b22e5ce36f92e,UL33,UL33,1571,1571,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-76977c9a0e77a665,UL10,UL10,1007,1007,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9cd67af4bd66d50a,VST-373e70d307a3ef2c,UL46,UL46,834,834,1.0,0.898153018671067,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-12b9f79552b46501,VST-05edd1617c88ef7b,UL50,UL50,928,928,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-12b9f79552b46501,VST-249d7e4bd2d6e50b,UL50,UL50,302,302,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1d1284837f4da8f5,VST-969ffa1f37e1ba1a,UL10,UL10,293,293,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1d1284837f4da8f5,VST-ab3524e568a65cfc,UL10,UL10,174,174,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-808abc5d9a92d25b,VST-047c7cccd59bb4f8,UL52,UL52,1739,1739,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-8a1588fa1aebe584,VST-047c7cccd59bb4f8,UL52,UL52,1804,1804,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b2c199ec1112f217,VST-2b2ec41725cf1abb,UL15,UL15,1734,1734,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b2c199ec1112f217,VST-a0482af9f2dca640,UL15,UL15,357,357,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b2c199ec1112f217,VST-c1e79742f4385cd5,UL15,UL15,562,562,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-d6724e2760409914,VST-0a56b550e18f154e,UL3,UL3,47,47,1.0,0.898091869751983,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-05b99c897b142721,VST-415f0e8a9b47ccfd,UL52,UL52,3024,3024,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-05b99c897b142721,VST-4a7669fd4a3ceb1e,UL52,UL52,1314,1314,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-05b99c897b142721,VST-7663146b5e4d027e,UL52,UL52,2942,2942,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1235e74e861a555f,VST-33cfa6d0982c9513,UL10,UL10,714,714,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1235e74e861a555f,VST-4a527ce754156eb0,UL10,UL10,615,615,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1235e74e861a555f,VST-ab5e0a7300c5f8fd,UL10,UL10,709,709,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1aa0d67c1728df8f,VST-29c7635dd5ccf48b,UL33,UL33,1,1,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1aa0d67c1728df8f,VST-3777b42b0a7de238,UL33,UL33,608,608,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-20516e76f738c908,VST-6f648ec4222c10e5,UL15,UL15,1542,1542,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-20516e76f738c908,VST-a0e68a62911f9940,UL15,UL15,1,1,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-282f637f252058e1,VST-64180409fb9d34c6,UL47,UL47,848,848,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-282f637f252058e1,VST-64180409fb9d34c6,UL46,UL46,848,848,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-29c7635dd5ccf48b,VST-3777b42b0a7de238,UL33,UL33,609,609,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-33cfa6d0982c9513,VST-4a527ce754156eb0,UL10,UL10,99,99,1.0,0.897943592422268,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
